Date,Season,Home,Away,HG,AG,Result,Result-U/O,1,X,2,HST,AST,HC,AC,Week,HW,AW,HL,AL,HGF,AGF,HAGF,HGA,AGA,HAGA,HGD,AGD,HAGD,HWGD,AWGD,HAWGD,HLGD,ALGD,HALGD,HW%,HL%,AW%,AL%,HSTF,ASTF,HCF,ACF,HElo,AElo
2026-04-26,2025,Rennes,Nantes,2.0,1.0,H,O,1.4,4.62,7.02,5.0,8.0,6.0,8.0,16,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,-3.0,3.0,0.0,0.0,0.0,0.0,1.0,-1.0,53.3,20.0,13.3,53.3,19.0,10.0,24.0,11.0,1609.8,1424.9
2026-04-26,2025,Paris FC,Lille,0.0,1.0,A,U,3.8,3.53,1.89,2.0,4.0,7.0,3.0,15,3.0,3.0,0.0,0.0,8.0,8.0,0.0,3.0,2.0,1.0,5.0,6.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,35.7,35.7,53.3,33.3,16.0,16.0,18.0,8.0,1537.2,1662.3
2026-04-26,2025,Marseille,Nice,1.0,1.0,D,U,1.45,4.68,5.9,6.0,2.0,7.0,1.0,16,2.0,1.0,1.0,1.0,5.0,3.0,2.0,3.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,-1.0,66.7,13.3,20.0,66.7,15.0,12.0,22.0,19.0,1630.6,1537.3
2026-04-26,2025,Lorient,Strasbourg,2.0,3.0,A,O,2.09,3.51,3.22,6.0,5.0,9.0,7.0,16,2.0,1.0,0.0,0.0,5.0,5.0,0.0,2.0,4.0,-2.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,53.3,6.7,28.6,42.9,10.0,18.0,7.0,15.0,1532.1,1591.4
2026-04-26,2025,Le Havre,Metz,4.0,4.0,D,O,1.62,3.81,5.18,5.0,5.0,6.0,4.0,16,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,6.0,-4.0,-1.0,-5.0,4.0,0.0,0.0,0.0,0.0,2.0,-2.0,33.3,20.0,6.7,80.0,9.0,4.0,10.0,10.0,1481.1,1373.8
2026-04-25,2025,Toulouse,Monaco,2.0,2.0,D,O,3.32,3.64,2.01,5.0,5.0,4.0,2.0,16,1.0,2.0,2.0,1.0,1.0,6.0,-5.0,5.0,6.0,-1.0,-4.0,0.0,-4.0,0.0,1.0,-1.0,1.0,1.0,0.0,33.3,33.3,35.7,42.9,7.0,18.0,9.0,20.0,1517.0,1647.2
2026-04-25,2025,Lyon,Auxerre,3.0,2.0,H,O,1.63,3.83,5.03,6.0,2.0,6.0,3.0,15,1.0,0.0,1.0,1.0,4.0,3.0,1.0,3.0,4.0,-1.0,1.0,-1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,71.4,21.4,6.7,53.3,13.0,12.0,14.0,10.0,1642.0,1477.2
2026-04-25,2025,Angers,Paris SG,0.0,3.0,A,O,10.7,5.96,1.24,1.0,10.0,5.0,4.0,16,0.0,2.0,1.0,1.0,1.0,6.0,-5.0,3.0,3.0,0.0,-2.0,3.0,-5.0,0.0,1.0,-1.0,1.0,1.0,0.0,40.0,33.3,64.3,21.4,7.0,26.0,14.0,16.0,1460.7,1787.0
2026-04-24,2025,Brest,Lens,3.0,3.0,D,O,5.43,4.2,1.55,3.0,7.0,0.0,6.0,15,2.0,0.0,1.0,2.0,7.0,2.0,5.0,4.0,6.0,-2.0,3.0,-4.0,7.0,2.0,0.0,2.0,0.0,1.0,-1.0,50.0,28.6,50.0,35.7,10.0,12.0,7.0,21.0,1555.3,1659.6
2026-04-22,2025,Paris SG,Nantes,3.0,0.0,H,O,1.17,7.28,12.84,6.0,4.0,7.0,6.0,15,1.0,0.0,2.0,1.0,5.0,0.0,5.0,6.0,1.0,5.0,-1.0,-1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,78.6,14.3,14.3,50.0,19.0,7.0,25.0,6.0,1784.8,1427.1
2026-04-19,2025,Strasbourg,Rennes,0.0,3.0,A,O,2.57,3.6,2.49,1.0,9.0,2.0,9.0,15,1.0,3.0,0.0,0.0,4.0,11.0,-7.0,2.0,3.0,-1.0,2.0,8.0,-6.0,1.0,2.0,-1.0,0.0,0.0,0.0,57.1,21.4,42.9,28.6,14.0,20.0,18.0,13.0,1601.5,1599.8
2026-04-19,2025,Paris SG,Lyon,1.0,2.0,A,O,1.28,5.7,8.85,6.0,5.0,13.0,5.0,14,2.0,0.0,1.0,1.0,7.0,2.0,5.0,4.0,3.0,1.0,3.0,-1.0,4.0,2.0,0.0,2.0,1.0,0.0,1.0,84.6,7.7,33.3,33.3,20.0,12.0,16.0,10.0,1799.3,1627.4
2026-04-19,2025,Nantes,Brest,1.0,1.0,D,U,2.34,3.23,3.01,4.0,2.0,11.0,0.0,15,1.0,1.0,2.0,2.0,4.0,1.0,3.0,4.0,5.0,-1.0,0.0,-4.0,4.0,1.0,0.0,1.0,0.0,2.0,-2.0,14.3,71.4,21.4,57.1,14.0,4.0,11.0,15.0,1423.4,1559.0
2026-04-19,2025,Monaco,Auxerre,2.0,2.0,D,O,1.54,4.18,5.59,6.0,7.0,11.0,3.0,16,3.0,0.0,0.0,1.0,6.0,3.0,3.0,1.0,4.0,-3.0,5.0,-1.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,66.7,26.7,7.1,57.1,11.0,8.0,8.0,14.0,1652.0,1472.5
2026-04-19,2025,Metz,Paris FC,1.0,3.0,A,O,3.35,3.42,2.08,6.0,7.0,6.0,5.0,15,0.0,0.0,2.0,0.0,3.0,2.0,1.0,5.0,2.0,3.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,57.1,20.0,33.3,19.0,11.0,22.0,12.0,1379.7,1531.3
2026-04-18,2025,Lorient,Marseille,2.0,0.0,H,U,4.26,3.85,1.74,4.0,2.0,1.0,7.0,15,1.0,1.0,0.0,2.0,5.0,2.0,3.0,4.0,4.0,0.0,1.0,-2.0,3.0,0.0,0.0,0.0,0.0,1.0,-1.0,50.0,7.1,42.9,50.0,11.0,16.0,9.0,12.0,1518.6,1644.1
2026-04-18,2025,Lille,Nice,0.0,0.0,D,U,1.5,4.15,6.23,2.0,1.0,5.0,3.0,15,2.0,1.0,0.0,2.0,5.0,3.0,2.0,1.0,4.0,-3.0,4.0,-1.0,5.0,1.0,1.0,0.0,0.0,1.0,-1.0,57.1,21.4,21.4,71.4,12.0,14.0,12.0,22.0,1666.0,1533.7
2026-04-18,2025,Angers,Le Havre,1.0,1.0,D,U,2.78,3.0,2.65,5.0,8.0,4.0,3.0,15,0.0,0.0,2.0,2.0,0.0,3.0,-3.0,3.0,6.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,42.9,35.7,7.1,64.3,4.0,12.0,11.0,10.0,1460.1,1481.7
2026-04-17,2025,Lens,Toulouse,3.0,2.0,H,O,1.48,4.4,6.18,13.0,2.0,14.0,1.0,15,2.0,1.0,1.0,2.0,10.0,5.0,5.0,4.0,7.0,-3.0,6.0,-2.0,8.0,2.0,0.0,2.0,0.0,1.0,-1.0,85.7,14.3,35.7,50.0,23.0,9.0,20.0,7.0,1653.2,1523.5
2026-04-12,2025,Toulouse,Lille,0.0,4.0,A,O,3.06,3.18,2.33,1.0,9.0,4.0,2.0,15,1.0,3.0,1.0,0.0,2.0,5.0,-3.0,2.0,2.0,0.0,0.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7,28.6,50.0,35.7,16.0,12.0,17.0,13.0,1529.9,1659.5
2026-04-12,2025,Nice,Le Havre,1.0,1.0,D,U,1.9,3.28,4.2,5.0,6.0,5.0,2.0,15,0.0,0.0,2.0,3.0,3.0,2.0,1.0,11.0,7.0,4.0,-8.0,-5.0,-3.0,0.0,0.0,0.0,2.0,2.0,0.0,28.6,35.7,7.7,69.2,7.0,7.0,12.0,14.0,1535.2,1480.1
2026-04-12,2025,Lyon,Lorient,2.0,0.0,H,U,1.67,3.74,4.92,5.0,6.0,4.0,6.0,14,1.0,0.0,1.0,1.0,4.0,4.0,0.0,3.0,5.0,-2.0,1.0,-1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,69.2,23.1,14.3,50.0,10.0,12.0,18.0,12.0,1620.1,1526.0
2026-04-11,2025,Rennes,Angers,2.0,1.0,H,O,1.37,4.72,7.99,7.0,4.0,11.0,3.0,15,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,7.0,-5.0,0.0,-5.0,5.0,0.0,0.0,0.0,0.0,2.0,-2.0,50.0,21.4,21.4,57.1,14.0,11.0,19.0,9.0,1593.3,1466.6
2026-04-11,2025,Auxerre,Nantes,0.0,0.0,D,U,1.99,3.25,3.86,0.0,4.0,3.0,2.0,15,1.0,0.0,1.0,2.0,3.0,1.0,2.0,3.0,4.0,-1.0,0.0,-3.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,28.6,50.0,15.4,53.8,13.0,5.0,15.0,7.0,1473.9,1421.9
2026-04-10,2025,Paris FC,Monaco,4.0,1.0,H,O,3.7,3.75,1.9,6.0,5.0,1.0,11.0,14,2.0,3.0,1.0,0.0,4.0,8.0,-4.0,7.0,4.0,3.0,-3.0,4.0,-7.0,0.0,1.0,-1.0,1.0,0.0,1.0,30.8,38.5,38.5,38.5,16.0,18.0,20.0,11.0,1517.2,1666.0
2026-04-10,2025,Marseille,Metz,3.0,1.0,H,O,1.22,6.39,11.4,9.0,2.0,7.0,4.0,15,2.0,0.0,1.0,2.0,5.0,0.0,5.0,4.0,6.0,-2.0,1.0,-6.0,7.0,0.0,0.0,0.0,0.0,2.0,-2.0,64.3,14.3,7.1,78.6,13.0,2.0,23.0,7.0,1640.4,1383.4
2026-04-05,2025,Monaco,Marseille,2.0,1.0,H,O,2.14,3.62,3.06,3.0,9.0,0.0,8.0,15,3.0,1.0,0.0,2.0,7.0,1.0,6.0,1.0,7.0,-6.0,6.0,-6.0,12.0,3.0,0.0,3.0,0.0,2.0,-2.0,64.3,28.6,46.2,46.2,14.0,10.0,17.0,6.0,1656.2,1650.2
2026-04-05,2025,Metz,Nantes,0.0,0.0,D,U,2.87,3.22,2.43,5.0,2.0,6.0,3.0,14,0.0,0.0,3.0,3.0,4.0,2.0,2.0,8.0,6.0,2.0,-4.0,-4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,15.4,61.5,16.7,58.3,18.0,5.0,20.0,8.0,1382.2,1423.1
2026-04-05,2025,Lorient,Paris FC,1.0,1.0,D,U,2.22,3.24,3.21,3.0,5.0,5.0,6.0,14,2.0,0.0,0.0,0.0,6.0,2.0,4.0,3.0,2.0,1.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,53.8,7.7,21.4,35.7,10.0,8.0,7.0,9.0,1526.3,1517.0
2026-04-05,2025,Le Havre,Auxerre,1.0,1.0,D,U,2.49,3.1,2.9,3.0,2.0,5.0,5.0,15,1.0,1.0,1.0,1.0,2.0,5.0,-3.0,2.0,4.0,-2.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,35.7,21.4,7.7,61.5,8.0,9.0,6.0,12.0,1480.3,1473.7
2026-04-05,2025,Angers,Lyon,0.0,0.0,D,U,4.59,3.45,1.78,1.0,2.0,3.0,7.0,14,1.0,0.0,2.0,2.0,1.0,3.0,-2.0,3.0,6.0,-3.0,-2.0,-3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,46.2,38.5,35.7,35.7,7.0,12.0,11.0,5.0,1462.2,1624.4
2026-04-04,2025,Strasbourg,Nice,3.0,1.0,H,O,1.81,3.67,4.1,6.0,3.0,4.0,10.0,14,1.0,1.0,0.0,2.0,4.0,2.0,2.0,2.0,3.0,-1.0,2.0,-1.0,3.0,1.0,1.0,0.0,0.0,1.0,-1.0,53.8,23.1,23.1,69.2,15.0,14.0,18.0,17.0,1592.9,1543.8
2026-04-04,2025,Lille,Lens,3.0,0.0,H,O,2.58,3.32,2.63,7.0,1.0,3.0,3.0,14,1.0,1.0,0.0,1.0,3.0,7.0,-4.0,2.0,3.0,-1.0,1.0,4.0,-3.0,0.0,1.0,-1.0,0.0,0.0,0.0,53.8,23.1,53.8,30.8,10.0,17.0,22.0,23.0,1649.1,1663.6
2026-04-04,2025,Brest,Rennes,3.0,4.0,A,O,3.07,3.42,2.21,4.0,7.0,3.0,7.0,14,3.0,2.0,0.0,1.0,6.0,8.0,-2.0,0.0,3.0,-3.0,6.0,5.0,1.0,3.0,2.0,1.0,0.0,1.0,-1.0,53.8,23.1,38.5,30.8,11.0,14.0,11.0,10.0,1568.6,1583.7
2026-04-03,2025,Paris SG,Toulouse,3.0,1.0,H,O,1.24,6.17,10.65,7.0,1.0,5.0,2.0,13,2.0,1.0,1.0,2.0,9.0,5.0,4.0,3.0,6.0,-3.0,6.0,-1.0,7.0,2.0,0.0,2.0,1.0,0.0,1.0,83.3,8.3,38.5,46.2,20.0,17.0,16.0,15.0,1795.7,1533.5
2026-03-22,2025,Rennes,Metz,0.0,0.0,D,U,1.34,5.05,8.03,8.0,2.0,8.0,2.0,14,2.0,0.0,1.0,3.0,5.0,0.0,5.0,3.0,7.0,-4.0,2.0,-7.0,9.0,1.0,0.0,1.0,0.0,2.0,-2.0,53.8,23.1,7.7,84.6,10.0,0.0,16.0,8.0,1589.2,1376.8
2026-03-22,2025,Paris FC,Le Havre,3.0,2.0,H,O,1.99,3.19,3.94,4.0,6.0,9.0,5.0,13,1.0,0.0,1.0,3.0,3.0,0.0,3.0,7.0,5.0,2.0,-4.0,-5.0,1.0,0.0,0.0,0.0,1.0,2.0,-1.0,25.0,41.7,8.3,66.7,16.0,3.0,15.0,12.0,1507.5,1489.8
2026-03-22,2025,Nantes,Strasbourg,2.0,3.0,A,O,3.48,3.51,2.01,9.0,9.0,3.0,6.0,14,1.0,0.0,2.0,1.0,2.0,3.0,-1.0,2.0,4.0,-2.0,0.0,-1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,15.4,69.2,23.1,46.2,7.0,12.0,13.0,12.0,1428.8,1587.2
2026-03-22,2025,Marseille,Lille,1.0,2.0,A,O,1.91,3.64,3.69,3.0,4.0,6.0,4.0,14,2.0,2.0,0.0,0.0,6.0,3.0,3.0,4.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.2,7.7,46.2,38.5,16.0,9.0,22.0,15.0,1660.9,1638.5
