Date,Season,Home,Away,HG,AG,Result,Result-U/O,1,X,2,HST,AST,HC,AC,Week,HW,AW,HL,AL,HGF,AGF,HAGF,HGA,AGA,HAGA,HGD,AGD,HAGD,HWGD,AWGD,HAWGD,HLGD,ALGD,HALGD,HW%,HL%,AW%,AL%,HSTF,ASTF,HCF,ACF,HElo,AElo
2024-10-26,2024,Famalicao,Sp Lisbon,0.0,3.0,A,O,8.69,4.96,1.35,1.0,13.0,4.0,8.0,5,1.0,3.0,0.0,0.0,2.0,11.0,-9.0,1.0,0.0,1.0,1.0,11.0,-10.0,0.0,3.0,-3.0,0.0,0.0,0.0,50.0,0.0,100.0,0.0,13.0,19.0,23.0,27.0,1542.9,1868.0
2024-10-26,2024,Estoril,Arouca,4.0,1.0,H,O,2.99,3.15,2.46,5.0,4.0,6.0,9.0,5,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,5.0,-2.0,-2.0,-4.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,25.0,50.0,25.0,75.0,7.0,5.0,12.0,16.0,1431.2,1526.7
2024-10-26,2024,Boavista,Moreirense,0.0,2.0,A,U,3.38,3.11,2.27,3.0,8.0,4.0,3.0,4,0.0,0.0,2.0,3.0,0.0,3.0,-3.0,4.0,8.0,-4.0,-4.0,-5.0,1.0,0.0,0.0,0.0,1.0,2.0,-1.0,0.0,66.7,25.0,75.0,9.0,9.0,15.0,13.0,1455.0,1543.4
2024-10-25,2024,Santa Clara,Gil Vicente,2.0,1.0,H,O,2.13,3.0,3.96,3.0,1.0,6.0,4.0,5,3.0,0.0,0.0,1.0,4.0,2.0,2.0,1.0,6.0,-5.0,3.0,-4.0,7.0,0.0,0.0,0.0,0.0,1.0,-1.0,75.0,25.0,0.0,50.0,15.0,11.0,9.0,4.0,1463.5,1503.3
2024-10-25,2024,Casa Pia,Nacional,1.0,0.0,H,U,2.13,3.22,3.63,5.0,6.0,7.0,7.0,5,1.0,0.0,1.0,2.0,4.0,0.0,4.0,4.0,2.0,2.0,0.0,-2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,25.0,50.0,0.0,50.0,11.0,8.0,18.0,10.0,1487.0,1357.0
2024-10-06,2024,Porto,Sp Braga,2.0,1.0,H,O,1.59,4.16,5.32,3.0,3.0,1.0,5.0,5,3.0,2.0,0.0,0.0,8.0,4.0,4.0,1.0,0.0,1.0,7.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,100.0,0.0,66.7,0.0,30.0,10.0,28.0,19.0,1814.4,1704.0
2024-10-06,2024,Guimaraes,Boavista,2.0,2.0,D,O,1.43,4.4,7.66,4.0,5.0,6.0,5.0,4,2.0,0.0,1.0,2.0,3.0,2.0,1.0,4.0,4.0,0.0,-1.0,-2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,66.7,33.3,25.0,50.0,10.0,8.0,19.0,5.0,1630.5,1450.2
2024-10-06,2024,Farense,Estoril,1.0,0.0,H,U,2.24,3.32,3.22,2.0,2.0,5.0,4.0,4,0.0,0.0,3.0,1.0,1.0,2.0,-1.0,8.0,3.0,5.0,-7.0,-1.0,-6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,100.0,0.0,33.3,8.0,5.0,16.0,10.0,1427.2,1441.6
2024-10-05,2024,Sp Lisbon,Casa Pia,2.0,0.0,H,U,1.12,9.04,19.17,6.0,3.0,5.0,3.0,4,3.0,1.0,0.0,1.0,8.0,2.0,6.0,1.0,4.0,-3.0,7.0,-2.0,9.0,3.0,0.0,3.0,0.0,1.0,-1.0,100.0,0.0,33.3,33.3,19.0,11.0,17.0,11.0,1865.9,1489.1
2024-10-05,2024,Moreirense,Santa Clara,1.0,0.0,H,U,2.53,3.06,2.98,2.0,3.0,1.0,7.0,4,1.0,2.0,0.0,1.0,4.0,7.0,-3.0,2.0,5.0,-3.0,2.0,2.0,0.0,1.0,2.0,-1.0,0.0,1.0,-1.0,33.3,0.0,66.7,33.3,15.0,14.0,11.0,5.0,1535.2,1471.7
2024-10-05,2024,Gil Vicente,Estrela,3.0,0.0,H,O,1.88,3.48,4.23,5.0,2.0,0.0,8.0,4,1.0,0.0,0.0,2.0,5.0,1.0,4.0,3.0,3.0,0.0,2.0,-2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,33.3,0.0,0.0,66.7,15.0,8.0,15.0,14.0,1494.2,1463.3
2024-10-05,2024,Arouca,AVS,1.0,1.0,D,U,2.11,3.37,3.5,2.0,2.0,5.0,7.0,4,1.0,0.0,2.0,3.0,1.0,3.0,-2.0,4.0,9.0,-5.0,-3.0,-6.0,3.0,0.0,0.0,0.0,1.0,2.0,-1.0,33.3,66.7,0.0,100.0,6.0,7.0,17.0,6.0,1527.6,1495.1
2024-10-04,2024,Rio Ave,Famalicao,1.0,1.0,D,U,2.96,2.98,2.62,6.0,3.0,11.0,7.0,4,2.0,1.0,0.0,1.0,4.0,4.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,66.7,0.0,33.3,33.3,13.0,13.0,22.0,14.0,1516.3,1543.7
2024-09-30,2024,AVS,Farense,0.0,0.0,D,U,1.9,3.63,3.94,1.0,3.0,6.0,3.0,4,2.0,0.0,0.0,3.0,3.0,1.0,2.0,1.0,5.0,-4.0,2.0,-4.0,6.0,0.0,0.0,0.0,0.0,1.0,-1.0,66.7,0.0,0.0,100.0,8.0,11.0,11.0,18.0,1497.1,1425.1
2024-09-29,2024,Sp Braga,Rio Ave,4.0,0.0,H,O,1.4,4.74,7.44,8.0,4.0,4.0,5.0,4,1.0,0.0,1.0,3.0,4.0,1.0,3.0,4.0,6.0,-2.0,0.0,-5.0,5.0,1.0,0.0,1.0,1.0,2.0,-1.0,33.3,33.3,0.0,100.0,14.0,4.0,25.0,15.0,1698.7,1521.6
2024-09-29,2024,Santa Clara,Boavista,1.0,0.0,H,U,1.6,3.79,5.91,5.0,2.0,3.0,0.0,4,2.0,1.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,66.7,33.3,33.3,33.3,12.0,8.0,8.0,6.0,1461.8,1460.1
2024-09-29,2024,Porto,Arouca,4.0,0.0,H,O,1.19,6.84,14.55,7.0,0.0,8.0,2.0,4,3.0,1.0,0.0,2.0,7.0,2.0,5.0,1.0,4.0,-3.0,6.0,-2.0,8.0,2.0,0.0,2.0,0.0,1.0,-1.0,100.0,0.0,33.3,66.7,30.0,8.0,26.0,19.0,1811.1,1531.0
2024-09-29,2024,Famalicao,Nacional,0.0,0.0,D,U,1.61,3.83,5.59,5.0,4.0,8.0,4.0,4,2.0,0.0,0.0,2.0,4.0,1.0,3.0,1.0,3.0,-2.0,3.0,-2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,66.7,0.0,0.0,66.7,13.0,6.0,15.0,8.0,1548.8,1351.9
2024-09-28,2024,Estrela,Moreirense,2.0,1.0,H,O,2.96,3.1,2.51,2.0,2.0,2.0,7.0,4,0.0,1.0,2.0,2.0,2.0,4.0,-2.0,6.0,7.0,-1.0,-4.0,-3.0,-1.0,0.0,0.0,0.0,1.0,2.0,-1.0,0.0,66.7,33.3,66.7,9.0,13.0,13.0,10.0,1450.5,1547.9
2024-09-28,2024,Casa Pia,Guimaraes,1.0,1.0,D,U,3.97,3.23,2.02,4.0,7.0,7.0,9.0,4,1.0,2.0,2.0,1.0,3.0,3.0,0.0,4.0,1.0,3.0,-1.0,2.0,-3.0,1.0,1.0,0.0,1.0,0.0,1.0,33.3,66.7,66.7,33.3,11.0,13.0,14.0,15.0,1485.0,1634.6
2024-09-28,2024,Benfica,Gil Vicente,5.0,1.0,H,O,1.19,7.17,13.37,6.0,4.0,11.0,2.0,4,3.0,0.0,0.0,1.0,8.0,1.0,7.0,1.0,4.0,-3.0,7.0,-3.0,10.0,2.0,0.0,2.0,0.0,1.0,-1.0,100.0,0.0,0.0,33.3,23.0,9.0,29.0,4.0,1794.9,1497.2
2024-09-27,2024,Estoril,Sp Lisbon,0.0,3.0,A,O,14.79,7.74,1.17,2.0,5.0,1.0,14.0,4,1.0,3.0,1.0,0.0,2.0,14.0,-12.0,4.0,1.0,3.0,-2.0,13.0,-15.0,0.0,3.0,-3.0,1.0,0.0,1.0,33.3,33.3,100.0,0.0,7.0,24.0,12.0,16.0,1443.2,1864.3
2024-09-23,2024,Boavista,Benfica,0.0,3.0,A,O,11.49,5.81,1.25,3.0,9.0,4.0,5.0,3,,,,,,,,,,,,,,,,,,,,0.0,50.0,0.0,50.0,,,,,1462.7,1792.3
2024-09-22,2024,Sp Lisbon,AVS,3.0,0.0,H,O,1.07,11.72,25.98,9.0,0.0,9.0,1.0,3,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,100.0,,,,,1862.1,1499.3
2024-09-22,2024,Gil Vicente,Casa Pia,1.0,1.0,D,U,2.1,3.18,3.74,4.0,4.0,9.0,2.0,3,,,,,,,,,,,,,,,,,,,,50.0,0.0,50.0,50.0,,,,,1497.6,1484.7
2024-09-22,2024,Farense,Arouca,0.0,1.0,A,U,2.64,3.34,2.63,2.0,2.0,10.0,6.0,3,,,,,,,,,,,,,,,,,,,,0.0,100.0,0.0,100.0,,,,,1432.6,1523.5
2024-09-21,2024,Santa Clara,Estrela,1.0,0.0,H,U,1.77,3.57,4.73,4.0,4.0,3.0,8.0,3,,,,,,,,,,,,,,,,,,,,50.0,50.0,0.0,50.0,,,,,1451.5,1460.8
2024-09-21,2024,Rio Ave,Estoril,2.0,2.0,D,O,1.94,3.31,4.2,7.0,3.0,7.0,4.0,3,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,50.0,,,,,1524.0,1440.8
2024-09-21,2024,Moreirense,Famalicao,0.0,0.0,D,U,2.52,3.1,2.95,3.0,1.0,4.0,3.0,3,,,,,,,,,,,,,,,,,,,,50.0,0.0,50.0,50.0,,,,,1547.9,1548.8
2024-09-21,2024,Guimaraes,Porto,0.0,3.0,A,O,3.5,3.17,2.19,1.0,4.0,5.0,6.0,3,,,,,,,,,,,,,,,,,,,,100.0,0.0,50.0,50.0,,,,,1640.2,1805.5
2024-09-20,2024,Nacional,Sp Braga,0.0,3.0,A,O,5.04,3.98,1.65,2.0,5.0,6.0,6.0,3,,,,,,,,,,,,,,,,,,,,50.0,50.0,50.0,0.0,,,,,1354.3,1696.3
2024-09-16,2024,Estrela,Boavista,2.0,2.0,D,O,1.92,3.29,4.3,3.0,4.0,9.0,2.0,3,,,,,,,,,,,,,,,,,,,,0.0,100.0,50.0,50.0,,,,,1460.7,1462.8
2024-09-15,2024,Sp Braga,Guimaraes,0.0,2.0,A,U,1.99,3.47,3.75,2.0,4.0,6.0,4.0,3,,,,,,,,,,,,,,,,,,,,50.0,0.0,50.0,50.0,,,,,1708.6,1627.9
2024-09-15,2024,Porto,Farense,2.0,1.0,H,O,1.13,8.41,18.5,11.0,5.0,11.0,0.0,3,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,100.0,,,,,1803.4,1434.7
2024-09-15,2024,Estoril,Nacional,1.0,0.0,H,U,2.3,3.34,3.07,3.0,3.0,3.0,4.0,3,,,,,,,,,,,,,,,,,,,,0.0,50.0,0.0,50.0,,,,,1432.8,1362.3
2024-09-14,2024,Famalicao,Gil Vicente,1.0,1.0,D,U,1.87,3.44,4.31,4.0,3.0,8.0,1.0,3,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,50.0,,,,,1550.4,1496.0
2024-09-14,2024,Casa Pia,Moreirense,3.0,1.0,H,O,2.71,3.01,2.81,4.0,2.0,4.0,5.0,3,,,,,,,,,,,,,,,,,,,,0.0,100.0,50.0,50.0,,,,,1472.2,1560.4
2024-09-14,2024,Benfica,Santa Clara,4.0,1.0,H,O,1.24,6.16,11.38,7.0,2.0,5.0,1.0,3,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,1789.8,1454.0
2024-09-14,2024,AVS,Rio Ave,1.0,0.0,H,U,2.61,3.19,2.75,3.0,3.0,4.0,11.0,3,,,,,,,,,,,,,,,,,,,,50.0,0.0,0.0,100.0,,,,,1488.0,1535.3
2024-09-13,2024,Arouca,Sp Lisbon,0.0,3.0,A,O,12.11,6.7,1.21,2.0,6.0,2.0,8.0,3,,,,,,,,,,,,,,,,,,,,50.0,50.0,100.0,0.0,,,,,1526.1,1859.5
2024-09-01,2024,Rio Ave,Arouca,1.0,0.0,H,U,2.32,3.28,3.11,3.0,3.0,8.0,8.0,2,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,100.0,,,,,1525.0,1536.4
2024-09-01,2024,Nacional,Farense,2.0,0.0,H,U,2.22,3.42,3.18,4.0,2.0,4.0,4.0,2,,,,,,,,,,,,,,,,,,,,0.0,100.0,0.0,100.0,,,,,1349.6,1447.5
2024-09-01,2024,Guimaraes,Famalicao,2.0,1.0,H,O,1.97,3.38,3.92,4.0,4.0,5.0,7.0,2,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,1619.6,1558.7
2024-09-01,2024,Gil Vicente,Sp Braga,0.0,0.0,D,U,4.49,3.85,1.74,5.0,2.0,4.0,5.0,2,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,1490.3,1714.2
2024-08-31,2024,Sp Lisbon,Porto,2.0,0.0,H,U,1.78,3.76,4.37,4.0,2.0,2.0,3.0,2,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,1850.6,1812.3
2024-08-31,2024,Santa Clara,AVS,2.0,1.0,H,O,1.83,3.49,4.43,6.0,2.0,3.0,2.0,2,,,,,,,,,,,,,,,,,,,,0.0,100.0,0.0,100.0,,,,,1442.4,1499.6
2024-08-31,2024,Estrela,Casa Pia,0.0,1.0,A,U,2.29,3.2,3.24,4.0,6.0,2.0,7.0,2,,,,,,,,,,,,,,,,,,,,0.0,100.0,0.0,100.0,,,,,1471.0,1461.9
2024-08-31,2024,Boavista,Estoril,0.0,0.0,D,U,2.32,3.11,3.27,5.0,1.0,8.0,3.0,2,,,,,,,,,,,,,,,,,,,,0.0,100.0,0.0,100.0,,,,,1463.7,1431.9
2024-08-30,2024,Moreirense,Benfica,1.0,1.0,D,U,7.19,4.52,1.44,6.0,4.0,0.0,8.0,2,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,100.0,,,,,1554.4,1795.8
2024-08-25,2024,Sp Braga,Moreirense,3.0,1.0,H,O,1.56,4.11,5.59,7.0,5.0,6.0,1.0,2,,,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,0.0,,,,,1708.3,1560.3
2024-08-25,2024,Estoril,Gil Vicente,0.0,0.0,D,U,2.6,3.24,2.72,2.0,4.0,8.0,1.0,2,,,,,,,,,,,,,,,,,,,,0.0,100.0,0.0,100.0,,,,,1430.2,1492.1
2024-08-25,2024,Arouca,Nacional,1.0,0.0,H,U,2.07,3.45,3.46,4.0,1.0,9.0,2.0,2,,,,,,,,,,,,,,,,,,,,0.0,100.0,0.0,0.0,,,,,1531.1,1354.9
2024-08-25,2024,AVS,Guimaraes,1.0,0.0,H,U,3.84,3.48,1.93,2.0,5.0,3.0,6.0,2,,,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,0.0,,,,,1485.6,1633.6
2024-08-24,2024,Porto,Rio Ave,2.0,0.0,H,U,1.23,6.01,12.26,12.0,0.0,9.0,3.0,2,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,100.0,,,,,1809.0,1528.3
2024-08-24,2024,Famalicao,Boavista,1.0,0.0,H,U,1.56,3.94,5.96,4.0,2.0,7.0,3.0,2,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,1550.9,1471.5
2024-08-24,2024,Casa Pia,Santa Clara,0.0,2.0,A,U,2.74,3.26,2.58,3.0,4.0,7.0,1.0,2,,,,,,,,,,,,,,,,,,,,0.0,100.0,100.0,0.0,,,,,1473.1,1431.2
2024-08-24,2024,Benfica,Estrela,1.0,0.0,H,U,1.18,7.23,14.79,9.0,0.0,12.0,2.0,2,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,0.0,,,,,1793.0,1473.8
2024-08-23,2024,Farense,Sp Lisbon,0.0,5.0,A,O,12.84,7.49,1.19,1.0,8.0,1.0,5.0,2,,,,,,,,,,,,,,,,,,,,0.0,100.0,100.0,0.0,,,,,1449.3,1848.8
2024-08-19,2024,Estrela,Famalicao,0.0,3.0,A,O,2.48,3.22,2.91,2.0,8.0,2.0,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1482.0,1542.6
2024-08-18,2024,Moreirense,Arouca,3.0,1.0,H,O,2.34,3.25,3.1,6.0,3.0,7.0,5.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550.6,1540.8
2024-08-18,2024,Guimaraes,Estoril,1.0,0.0,H,U,1.58,4.03,5.68,5.0,1.0,9.0,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1628.7,1435.1
2024-08-18,2024,Boavista,Sp Braga,0.0,1.0,A,U,5.2,4.16,1.6,1.0,3.0,3.0,8.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475.7,1704.0
2024-08-17,2024,Rio Ave,Farense,1.0,0.0,H,U,2.01,3.42,3.75,3.0,4.0,7.0,14.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520.1,1457.5
2024-08-17,2024,Nacional,Sp Lisbon,1.0,6.0,A,O,10.74,6.03,1.25,6.0,10.0,4.0,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1356.0,1847.7
2024-08-17,2024,Benfica,Casa Pia,3.0,0.0,H,O,1.18,7.44,13.53,7.0,1.0,12.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790.2,1475.9
2024-08-16,2024,Santa Clara,Porto,0.0,2.0,A,U,5.93,4.24,1.53,2.0,6.0,2.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1433.3,1806.9
2024-08-16,2024,Gil Vicente,AVS,4.0,2.0,H,O,2.28,3.3,3.19,6.0,5.0,2.0,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1481.7,1496.0
2024-08-12,2024,Arouca,Guimaraes,0.0,1.0,A,U,2.85,3.4,2.42,0.0,4.0,6.0,5.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548.8,1620.7
2024-08-11,2024,Sp Braga,Estrela,1.0,1.0,D,U,1.38,5.04,7.45,5.0,4.0,13.0,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1709.9,1476.2
2024-08-11,2024,Farense,Moreirense,1.0,2.0,A,O,2.92,3.22,2.47,5.0,6.0,5.0,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1465.3,1542.8
2024-08-11,2024,Famalicao,Benfica,2.0,0.0,H,U,6.54,4.68,1.44,5.0,1.0,0.0,7.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525.9,1806.9
2024-08-11,2024,Estoril,Santa Clara,1.0,4.0,A,O,2.18,3.22,3.47,2.0,8.0,1.0,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445.8,1422.6
2024-08-10,2024,Porto,Gil Vicente,3.0,0.0,H,O,1.18,7.17,14.72,7.0,2.0,6.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1804.2,1484.4
2024-08-10,2024,Casa Pia,Boavista,0.0,1.0,A,U,1.93,3.47,3.98,4.0,2.0,3.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1486.5,1465.1
2024-08-10,2024,AVS,Nacional,1.0,1.0,D,U,2.26,3.28,3.21,3.0,2.0,4.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,1352.0
2024-08-09,2024,Sp Lisbon,Rio Ave,3.0,1.0,H,O,1.16,7.79,15.44,6.0,1.0,6.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1845.0,1522.8
2024-05-18,2023,Sp Lisbon,Chaves,3.0,0.0,H,O,1.07,12.55,25.82,7.0,0.0,5.0,3.0,17,3.0,1.0,0.0,2.0,8.0,2.0,6.0,1.0,4.0,-3.0,7.0,-2.0,9.0,2.0,0.0,2.0,0.0,1.0,-1.0,100.0,0.0,12.5,62.5,20.0,9.0,27.0,12.0,1843.3,1429.8
2024-05-18,2023,Sp Braga,Porto,0.0,1.0,A,U,3.3,3.67,2.08,1.0,5.0,4.0,8.0,17,2.0,2.0,1.0,1.0,6.0,5.0,1.0,7.0,2.0,5.0,-1.0,3.0,-4.0,0.0,1.0,-1.0,1.0,0.0,1.0,62.5,18.8,62.5,25.0,22.0,10.0,21.0,22.0,1717.7,1796.4
2024-05-18,2023,Moreirense,Estoril,2.0,1.0,H,O,2.31,3.31,3.12,3.0,2.0,2.0,6.0,17,1.0,0.0,1.0,1.0,3.0,4.0,-1.0,3.0,5.0,-2.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.8,31.2,6.2,62.5,12.0,10.0,14.0,14.0,1535.1,1453.5
2024-05-18,2023,Farense,Portimonense,1.0,3.0,A,O,2.57,3.92,2.42,3.0,6.0,2.0,4.0,17,2.0,1.0,1.0,1.0,6.0,5.0,1.0,5.0,7.0,-2.0,1.0,-2.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,37.5,37.5,25.0,62.5,16.0,11.0,11.0,11.0,1476.7,1427.3
2024-05-18,2023,Estrela,Gil Vicente,1.0,0.0,H,U,1.66,3.96,4.98,2.0,2.0,4.0,3.0,17,0.0,1.0,2.0,1.0,3.0,2.0,1.0,7.0,4.0,3.0,-4.0,-2.0,-2.0,0.0,0.0,0.0,1.0,1.0,0.0,31.2,50.0,18.8,68.8,15.0,12.0,24.0,13.0,1465.3,1495.3
2024-05-18,2023,Boavista,Vizela,2.0,2.0,D,O,1.6,3.88,5.75,5.0,4.0,9.0,2.0,17,0.0,0.0,0.0,3.0,2.0,3.0,-1.0,2.0,6.0,-4.0,0.0,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,31.2,12.5,56.2,10.0,8.0,10.0,14.0,1466.1,1429.2
2024-05-18,2023,Arouca,Guimaraes,1.0,3.0,A,O,2.81,3.47,2.43,2.0,4.0,3.0,7.0,17,2.0,1.0,0.0,2.0,4.0,3.0,1.0,2.0,6.0,-4.0,2.0,-3.0,5.0,0.0,0.0,0.0,0.0,1.0,-1.0,43.8,37.5,43.8,31.2,23.0,8.0,20.0,10.0,1557.2,1612.3
2024-05-17,2023,Rio Ave,Benfica,1.0,1.0,D,U,6.73,5.05,1.41,3.0,7.0,2.0,8.0,17,2.0,1.0,0.0,2.0,6.0,4.0,2.0,2.0,5.0,-3.0,4.0,-1.0,5.0,1.0,1.0,0.0,0.0,1.0,-1.0,37.5,18.8,62.5,25.0,13.0,24.0,11.0,30.0,1515.9,1813.9
2024-05-17,2023,Famalicao,Casa Pia,1.0,2.0,A,O,1.76,3.73,4.6,5.0,5.0,3.0,5.0,17,1.0,1.0,1.0,1.0,4.0,9.0,-5.0,3.0,6.0,-3.0,1.0,3.0,-2.0,1.0,1.0,0.0,0.0,0.0,0.0,37.5,25.0,37.5,43.8,7.0,19.0,16.0,18.0,1537.7,1474.8
2024-05-12,2023,Porto,Boavista,2.0,1.0,H,O,1.16,7.53,15.98,4.0,2.0,11.0,2.0,17,0.0,0.0,1.0,3.0,5.0,1.0,4.0,6.0,5.0,1.0,-1.0,-4.0,3.0,0.0,0.0,0.0,0.0,1.0,-1.0,62.5,12.5,18.8,62.5,19.0,13.0,18.0,19.0,1793.7,1468.8
2024-05-12,2023,Gil Vicente,Farense,2.0,0.0,H,U,2.06,3.41,3.58,6.0,3.0,4.0,4.0,17,0.0,1.0,2.0,1.0,3.0,5.0,-2.0,8.0,3.0,5.0,-5.0,2.0,-7.0,0.0,1.0,-1.0,1.0,0.0,1.0,31.2,25.0,25.0,56.2,7.0,15.0,10.0,9.0,1485.3,1486.8
2024-05-12,2023,Casa Pia,Moreirense,0.0,1.0,A,U,2.61,3.06,2.87,0.0,5.0,5.0,1.0,17,1.0,1.0,1.0,2.0,4.0,2.0,2.0,3.0,4.0,-1.0,1.0,-2.0,3.0,1.0,1.0,0.0,0.0,1.0,-1.0,18.8,50.0,43.8,37.5,14.0,8.0,14.0,9.0,1483.5,1526.4
2024-05-12,2023,Benfica,Arouca,5.0,0.0,H,O,1.24,6.52,9.89,9.0,1.0,3.0,3.0,17,3.0,1.0,0.0,0.0,7.0,6.0,1.0,1.0,3.0,-2.0,6.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,87.5,0.0,37.5,37.5,19.0,18.0,23.0,20.0,1810.0,1561.0
2024-05-11,2023,Vizela,Estrela,4.0,0.0,H,O,3.47,3.48,2.07,7.0,3.0,4.0,7.0,17,0.0,0.0,2.0,0.0,1.0,3.0,-2.0,6.0,3.0,3.0,-5.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,1.0,12.5,56.2,6.2,37.5,11.0,9.0,23.0,14.0,1417.5,1477.0
2024-05-11,2023,Portimonense,Rio Ave,2.0,2.0,D,O,2.16,3.43,3.27,8.0,4.0,12.0,4.0,17,0.0,0.0,2.0,0.0,5.0,3.0,2.0,9.0,3.0,6.0,-4.0,0.0,-4.0,0.0,0.0,0.0,2.0,0.0,2.0,18.8,50.0,0.0,37.5,12.0,7.0,14.0,6.0,1424.7,1518.5
2024-05-11,2023,Guimaraes,Sp Braga,2.0,3.0,A,O,3.23,3.63,2.12,4.0,8.0,6.0,8.0,17,2.0,2.0,0.0,1.0,3.0,7.0,-4.0,1.0,6.0,-5.0,2.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,68.8,18.8,62.5,25.0,12.0,21.0,19.0,12.0,1619.8,1710.2
2024-05-11,2023,Estoril,Sp Lisbon,0.0,1.0,A,U,6.49,4.88,1.43,1.0,5.0,2.0,9.0,17,2.0,2.0,1.0,0.0,2.0,7.0,-5.0,1.0,2.0,-1.0,1.0,5.0,-4.0,0.0,1.0,-1.0,0.0,0.0,0.0,50.0,43.8,68.8,12.5,5.0,12.0,6.0,16.0,1455.4,1841.3
2024-05-10,2023,Chaves,Famalicao,0.0,1.0,A,U,2.7,3.27,2.65,2.0,4.0,3.0,3.0,17,0.0,1.0,2.0,1.0,4.0,4.0,0.0,8.0,4.0,4.0,-4.0,0.0,-4.0,0.0,0.0,0.0,1.0,0.0,1.0,18.8,56.2,18.8,43.8,10.0,9.0,13.0,11.0,1437.2,1530.4
2024-05-05,2023,Sp Braga,Casa Pia,4.0,3.0,H,O,1.32,5.45,8.69,7.0,6.0,7.0,7.0,16,2.0,1.0,1.0,1.0,4.0,7.0,-3.0,5.0,5.0,0.0,-1.0,2.0,-3.0,0.0,1.0,-1.0,1.0,1.0,0.0,60.0,20.0,40.0,40.0,20.0,16.0,22.0,15.0,1705.8,1488.0
2024-05-05,2023,Farense,Estoril,3.0,2.0,H,O,2.54,3.1,2.91,5.0,2.0,3.0,3.0,16,1.0,0.0,1.0,1.0,4.0,3.0,1.0,4.0,5.0,-1.0,0.0,-2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,33.3,40.0,6.7,60.0,18.0,13.0,13.0,15.0,1477.1,1465.1
2024-05-05,2023,Famalicao,Benfica,2.0,0.0,H,U,7.51,4.94,1.38,4.0,12.0,3.0,10.0,16,1.0,2.0,1.0,1.0,5.0,5.0,0.0,5.0,3.0,2.0,0.0,2.0,-2.0,0.0,1.0,-1.0,0.0,0.0,0.0,33.3,26.7,66.7,20.0,12.0,18.0,14.0,33.0,1513.2,1827.2
